helm,permeability
"PEPTIDE1{Q.L.L.X1410.Q.X490.X3011}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.73977268
"PEPTIDE1{X612.X277.X2432.Y.R.X612.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.13767441
"PEPTIDE1{X11.Y.X1004.F.X3004.P.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.41989377
"PEPTIDE1{Q.dP.X1811.Mono106.L.P.X233}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.82135453
"PEPTIDE1{X1661.G.Q.Hpr.X2327.Y.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.67789753
"PEPTIDE1{P.P.Y.X1395.F.X1693.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.83247436
"PEPTIDE1{dS.dHpr.Q.X126.F.X2403.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.81583485
"PEPTIDE1{Y.Y.G.F.G.Q.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.19115134
"PEPTIDE1{Q.X591.X49.dP.L.P.dP}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.34033185
"PEPTIDE1{Q.X1004.X81.X1231.G.X2432.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.48136127
"PEPTIDE1{Y.X2830.L.X2461.P.Y.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.32290792
"PEPTIDE1{Me_dW.G.P.X7.G.Mono107.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.36573955
"PEPTIDE1{X573.Cha.X1800.R.Aze.F.X981}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.63351678
"PEPTIDE1{X195.X2113.X946.Q.G.X49.X905}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.37177234
"PEPTIDE1{dD.X956.X2669.X1777.X946.X195.X204}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.65737441
"PEPTIDE1{R.lalloHyp.A.Q.X1813.X1029.Mono51}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.82944081
"PEPTIDE1{dP.X1989.Q.F.G.G.dHpr}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.81926835
"PEPTIDE1{Q.F.P.X1895.X2328.Q.X905}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.78718841
"PEPTIDE1{F.G.F.X49.X232.X3011.X1457}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.99756926
"PEPTIDE1{X2401.Y.P.(N->O)Val.Y.L.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.79138369
"PEPTIDE1{X577.L.dP.X2432.F.P.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.92080947
"PEPTIDE1{Y.A.G.X2391.X2328.P.X2403}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.99543728
"PEPTIDE1{X946.P.X631.F.X1811.G.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.89220517
"PEPTIDE1{L.X2432.G.F.Y.X867.dHpr}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.11916516
"PEPTIDE1{X425.Q.L.G.Mono60.R.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.77412711
"PEPTIDE1{P.X2285.F.Y.Q.X1004.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.45038913
"PEPTIDE1{X1004.G.F.X1457.F.P.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.21732793
"PEPTIDE1{Y.Q.G.X1410.Y.Q.X1004}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.45926872
"PEPTIDE1{R.Aze.G.F.X255.L.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.84376988
"PEPTIDE1{Y.F.d(N->O)aIle.X2432.Q.Q.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.05680159
"PEPTIDE1{P.G.Y.X2432.R.X1989.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.93501914
"PEPTIDE1{X3004.Aze.X375.F.Q.Y.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.40559521
"PEPTIDE1{F.P.Q.G.X2461.X2745.X1206}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.32519858
"PEPTIDE1{X1004.P.X2113.X2432.X569.X1811.lalloHyp}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.98122407
"PEPTIDE1{F.dS.Mono8.Q.Y.X2432.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.88579773
"PEPTIDE1{G.X786.X930.P.Y.Mono105.dR}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.88042693
"PEPTIDE1{G.G.X1956.G.X569.F.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.82830121
"PEPTIDE1{Q.Q.X7.G.X1294.X946.X1910}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.51255964
"PEPTIDE1{Q.dHpr.X3004.G.G.G.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.95373022
"PEPTIDE1{Y.G.L.X1918.X2543.Q.Mono50}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.10561304
"PEPTIDE1{X1693.X956.X2113.G.X798.X2364.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.13204429
"PEPTIDE1{L.F.Y.Y.X2432.Mono19.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.09648970
"PEPTIDE1{P.G.X1004.X305.X201.X232.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.92000048
"PEPTIDE1{G.Y.P.Q.X2432.X1989.X956}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.49232605
"PEPTIDE1{P.G.X2258.F.dHpr.X1393.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.76485023
"PEPTIDE1{L.F.X1457.X425.X2432.P.X232}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.52660616
"PEPTIDE1{X612.P.Y.X2432.X1393.X1664.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.25017725
"PEPTIDE1{P.X1788.Q.X49.P.G.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.85302442
"PEPTIDE1{P.R.X425.L.F.Q.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.83495323
"PEPTIDE1{X255.G.Q.G.X2432.Y.X1664}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.94059120
"PEPTIDE1{R.X1800.Q.Aze.R.X1802.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.97280687
"PEPTIDE1{A.P.X591.L.X232.dP.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.68770795
"PEPTIDE1{Y.X2432.Q.F.P.L.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.79069212
"PEPTIDE1{P.X1457.Q.X1895.X1213.P.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.73396367
"PEPTIDE1{X375.G.Q.(N->O)Val.Y.L.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.82137762
"PEPTIDE1{Q.X2432.Mono107.X612.F.G.X946}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.88227625
"PEPTIDE1{X1768.F.X1872.Q.X2258.G.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.64511759
"PEPTIDE1{P.P.X375.X1800.d(N->O)Gly(allyl).G.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.34197074
"PEPTIDE1{P.G.X956.A.F.P.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.91158793
"PEPTIDE1{Y.Aze.X956.Q.X612.P.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.64379787
"PEPTIDE1{L.F.X2391.X2214.G.G.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.63878374
"PEPTIDE1{X490.Q.X490.X1829.dP.X1811.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.98286209
"PEPTIDE1{X277.X233.Q.X2432.X612.lalloHyp.X233}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.51994368
"PEPTIDE1{P.X126.X1004.Y.X1702.R.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.26809238
"PEPTIDE1{X2403.dHpr.Q.G.X683.X956.X956}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.11592147
"PEPTIDE1{X2461.Y.X305.X671.Q.X2403.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.89507067
"PEPTIDE1{Y.Q.Q.Q.Y.Q.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.57137302
"PEPTIDE1{X981.P.X1777.Y.X946.P.lalloHyp}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.44516535
"PEPTIDE1{G.X956.lalloHyp.Q.L.X1393.X3004}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.00678634
"PEPTIDE1{L.X2432.X6.X1811.P.P.lalloHyp}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.25593495
"PEPTIDE1{X1457.G.P.Q.X233.X2339.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.14180116
"PEPTIDE1{L.X577.F.F.Y.Y.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.35126412
"PEPTIDE1{P.X1004.Mono107.P.dHpr.dP.X375}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.74483300
"PEPTIDE1{X490.G.F.G.P.Y.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.43465901
"PEPTIDE1{dA.G.P.R.F.Q.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.12732816
"PEPTIDE1{R.G.Q.R.X956.X916.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.48797845
"PEPTIDE1{G.Y.X46.Y.Y.L.X878}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.12461069
"PEPTIDE1{Y.Q.X2432.Q.X2432.X1004.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.05143370
"PEPTIDE1{G.X946.Y.Y.X49.R.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.09099120
"PEPTIDE1{F.X785.Y.Q.X490.G.A}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.45014792
"PEPTIDE1{Mono19.X2403.G.P.Y.L.X1918}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.30036064
"PEPTIDE1{A.X232.X175.G.L.G.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.25200491
"PEPTIDE1{F.X981.G.G.X1432.Y.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.53186649
"PEPTIDE1{X1661.X956.P.X1811.X233.L.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.21735090
"PEPTIDE1{R.F.Y.X683.Y.Y.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.78577202
"PEPTIDE1{Y.Q.Mono66.(N->O)Val.R.X2432.X1918}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.25011716
"PEPTIDE1{X725.L.X305.L.F.P.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.29526029
"PEPTIDE1{X5.X255.X391.Q.X1693.Y.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.69622171
"PEPTIDE1{X314.Aze.Y.L.Q.F.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.17487668
"PEPTIDE1{Q.X1811.Q.Q.X204.Y.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.80930548
"PEPTIDE1{L.X1432.F.P.G.X2328.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.44408023
"PEPTIDE1{X2577.L.X233.X2577.G.R.Lys(2-MP)}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.58658631
"PEPTIDE1{G.X2432.X1004.L.G.Aze.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.69140139
"PEPTIDE1{P.F.X809.Y.dR.Y.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.35623735
"PEPTIDE1{X1004.F.R.F.X2432.X425.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.04675649
"PEPTIDE1{G.X683.X2461.G.X786.A.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.37005692
"PEPTIDE1{Q.X1699.F.X136.G.X683.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.59220993
"PEPTIDE1{X375.X1811.Y.X956.G.X2328.Mono51}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.74510000
"PEPTIDE1{Y.G.dHpr.L.dP.G.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.76705525
"PEPTIDE1{L.Q.X2403.Y.A.Mono19.X785}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.42529011
"PEPTIDE1{Mono106.L.F.X391.R.X6.X1127}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.35558841
"PEPTIDE1{R.X425.X1798.Q.X956.F.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.32564850
"PEPTIDE1{F.Q.dHpr.X956.X2432.X956.X1004}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.73306404
"PEPTIDE1{G.L.G.X2791.G.X2258.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.12059208
"PEPTIDE1{X2432.X2328.G.X591.R.Q.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.69895354
"PEPTIDE1{F.P.dP.R.X1457.X956.X824}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.23224135
"PEPTIDE1{Y.R.X2577.X1813.X2432.X46.X2113}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.50824527
"PEPTIDE1{Y.X179.Q.G.G.X233.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.96803937
"PEPTIDE1{P.P.R.Mono106.X1788.G.X542}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.00575675
"PEPTIDE1{dR.P.G.X2037.Y.G.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.77562032
"PEPTIDE1{Mono107.X2754.G.X946.(N->O)Val.R.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.28498253
"PEPTIDE1{G.X1038.X2432.Q.L.Y.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.87244329
"PEPTIDE1{F.dP.lalloHyp.Mono107.Y.X2669.X201}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.96362712
"PEPTIDE1{A.L.X2432.X2432.R.X179.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.20092154
"PEPTIDE1{L.G.X2329.P.G.A.X956}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.97775699
"PEPTIDE1{X619.X315.A.Y.X2461.X2432.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.54086423
"PEPTIDE1{L.G.X2432.X1350.R.G.X1457}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.89132303
"PEPTIDE1{dP.Y.Hpr.X2461.G.F.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.33181776
"PEPTIDE1{R.X2432.Q.X3004.X1457.G.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.95330472
"PEPTIDE1{G.am_G.P.X1432.X2432.X956.X3004}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.11449868
"PEPTIDE1{R.F.X670.R.Q.Q.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.00572133
"PEPTIDE1{X1231.F.X946.L.X232.P.X255}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.58123774
"PEPTIDE1{dHpr.G.Y.R.P.X2432.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.52508785
"PEPTIDE1{X1588.Y.Y.F.(N->O)Val.X1249.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.18460240
"PEPTIDE1{X1457.Q.Mono106.P.Q.Mono19.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.61025867
"PEPTIDE1{P.Q.L.X1457.X46.Q.X569}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.31817550
"PEPTIDE1{Y.X204.R.Y.L.Mono19.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.04913464
"PEPTIDE1{Y.X1664.Q.dP.R.X255.X905}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.92740270
"PEPTIDE1{A.X255.G.F.G.X2403.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.24735157
"PEPTIDE1{Q.X863.G.G.Y.X11.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.10285128
"PEPTIDE1{L.X2432.X1457.L.G.X1004.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.39862424
"PEPTIDE1{F.G.X2432.P.Y.L.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.87139880
"PEPTIDE1{X786.X2577.L.X2791.G.X233.X1837}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.12671641
"PEPTIDE1{Q.G.X1777.G.G.P.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.87522163
"PEPTIDE1{F.Mono50.P.X2754.X490.R.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.74405681
"PEPTIDE1{Q.Q.F.P.P.X1395.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.53392591
"PEPTIDE1{Y.R.(N->O)Val.P.P.Y.X232}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.75737173
"PEPTIDE1{G.P.X683.X1788.L.X785.X786}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.36301738
"PEPTIDE1{X2432.Q.X1956.Y.Q.G.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.00448693
"PEPTIDE1{X425.Y.X425.X1811.X233.L.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.72086075
"PEPTIDE1{Y.X2432.X391.X683.F.am_G.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.66498836
"PEPTIDE1{L.A.X2403.X1811.R.G.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.87591538
"PEPTIDE1{L.X2432.L.X1749.G.G.X1393}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.82600299
"PEPTIDE1{Y.G.G.L.X2662.Y.X1212}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.25405108
"PEPTIDE1{F.(N->O)Val.R.A.X2258.X946.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.06334362
"PEPTIDE1{dHpr.X2432.P.X49.G.lalloHyp.X1548}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.60315805
"PEPTIDE1{X2403.F.L.X1918.G.dN.X3004}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.07663036
"PEPTIDE1{Q.Aze.F.Q.P.L.X1004}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.41502708
"PEPTIDE1{dP.R.G.X822.X2461.G.X1004}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.10022476
"PEPTIDE1{P.X1038.X671.G.dPhe(2-F).G.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.15207042
"PEPTIDE1{R.X786.F.X2432.Q.F.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.48851363
"PEPTIDE1{X2432.X255.Mono106.X786.R.F.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.40893698
"PEPTIDE1{F.X786.L.Q.F.X2465.X11}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.38483675
"PEPTIDE1{G.X187.d(N->O)Gly(allyl).X956.X1004.L.X2113}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.17816277
"PEPTIDE1{dHpr.X2527.X305.Y.Y.L.A}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.63351530
"PEPTIDE1{G.X1004.Y.P.Mono107.G.X822}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.12243444
"PEPTIDE1{G.L.Y.X786.F.X233.am_G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.93234386
"PEPTIDE1{Y.S.G.L.Q.G.X946}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.83059094
"PEPTIDE1{P.X196.Y.X1393.G.F.X1798}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.41182514
"PEPTIDE1{Q.Mono31.X2432.Y.X1004.G.A}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.05061847
"PEPTIDE1{Y.X490.Q.Y.Y.G.X612}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.19871679
"PEPTIDE1{Q.dN.X2432.L.Y.R.X2461}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.36418224
"PEPTIDE1{F.X2577.Q.d(N->O)Gly(allyl).L.G.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.70559685
"PEPTIDE1{dP.dHpr.P.Q.dP.X569.(N->O)Val}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.70634502
"PEPTIDE1{G.A.F.R.G.X1004.X1837}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.61727109
"PEPTIDE1{P.X671.L.X314.G.R.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.83698570
"PEPTIDE1{X1038.P.G.R.Y.X1813.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.05988558
"PEPTIDE1{X946.G.P.R.F.X867.X785}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.90796868
"PEPTIDE1{Mono107.G.Cha.G.G.X2432.X2113}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.53485480
"PEPTIDE1{P.(N->O)Val.Q.X7.X1829.G.A}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.06307808
"PEPTIDE1{X11.G.X201.X1395.X1811.X2757.Aze}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.99337319
"PEPTIDE1{F.Q.Q.X2791.X1664.F.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.41889687
"PEPTIDE1{Q.dD.X1004.P.X1811.P.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-8.62839197
"PEPTIDE1{X1038.X946.X49.R.X577.X1956.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.07195354
"PEPTIDE1{Q.G.Q.X1895.X956.G.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.25960054
"PEPTIDE1{R.X1918.P.lalloHyp.Q.G.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.80341967
"PEPTIDE1{X2327.Y.F.P.F.P.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.63810910
"PEPTIDE1{X314.X1895.X824.X1918.F.G.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.69865435
"PEPTIDE1{G.X1410.Q.dPhe(3-Cl).Q.dR.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.21319564
"PEPTIDE1{X946.dP.A.X946.X6.Mono19.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.00209622
"PEPTIDE1{L.Q.F.F.Q.Y.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.41304393
"PEPTIDE1{L.G.G.X956.X2432.Bal.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.85587698
"PEPTIDE1{X1788.X2225.F.X3011.F.X1664.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.78215720
"PEPTIDE1{Q.R.S.F.R.Q.X1004}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.22995495
"PEPTIDE1{F.X179.R.P.X2577.X2749.X2258}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.26996940
"PEPTIDE1{Mono107.Q.Q.X905.Y.d(N->O)aIle.X255}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.77399341
"PEPTIDE1{F.Y.G.(N->O)Val.A.Q.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.09461067
"PEPTIDE1{Y.F.X305.Q.X1664.X11.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.71760597
"PEPTIDE1{lalloHyp.A.X1811.G.X956.Y.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.54905635
"PEPTIDE1{G.G.X375.Q.Mono106.L.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.02256932
"PEPTIDE1{X591.P.P.X2432.Q.F.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.54318077
"PEPTIDE1{F.Q.Y.G.X1010.L.Mono8}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.58696924
"PEPTIDE1{R.X233.L.X2432.X233.Aze.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.56694029
"PEPTIDE1{Y.X504.Q.L.X1010.Q.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.73072141
"PEPTIDE1{L.P.G.meW.G.X11.X490}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.62047581
"PEPTIDE1{F.R.dR.P.X683.Y.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.19816960
"PEPTIDE1{Q.R.Mono107.X1811.G.Y.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.85505203
"PEPTIDE1{Y.X1004.R.X2432.G.H.X1004}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.30826827
"PEPTIDE1{Y.R.G.P.X2432.P.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.87224545
"PEPTIDE1{X1457.X1989.Y.F.F.A.X2793}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.75756333
